tsne_x,tsne_y,file_name,sound_type,id,gender,age,native_language,country,health,grid_x,grid_y,start_time,end_time
0.4189695,0.80923796,m1916_0_cough,cough,m1916, male,33, India, TE, no,27,120,3722.364,3723.444
0.47717136,0.43391326,f0516_0_sigh,sigh,f0516, female,32, United States of America, EN, no,42,54,3723.444,3724.524
0.94092166,0.28735027,f0998_0_sigh,sigh,f0998, female,30, United States of America, EN, no,132,36,3724.524,3725.604
0.891432,0.20957135,m1985_0_sigh,sigh,m1985, male,25, United Kingdom, TR, no,128,9,3725.604,3726.684
0.59283406,0.44216353,m0717_0_sigh,sigh,m0717, male,26, India, ML, no,70,61,3726.684,3727.764
0.5639793,0.7332843,m1229_0_cough,cough,m1229, male,47, Germany, DE, no,68,109,3727.764,3728.844
0.6432762,0.3218659,f1360_0_sneeze,sneeze,f1360, female,40, United States of America, EN, no,78,43,3728.844,3729.924
0.43419796,0.8097648,m1889_0_cough,cough,m1889, male,20, United Kingdom, EN, no,31,119,3729.924,3731.004
0.4639203,0.5067291,f1335_0_sneeze,sneeze,f1335, female,31, United States of America, EN, yes,41,75,3731.004,3732.084
0.55398804,0.58039266,m0380_0_sneeze,sneeze,m0380, male,58, United States of America, EN, no,61,87,3732.084,3733.164
0.5468729,0.06499275,m1806_0_sniff,sniff,m1806, male,53, United States of America, EN, no,24,4,3733.164,3734.244
0.6092274,0.9012962,f3008_0_throatclearing,throatclearing,f3008, female,36, United States of America, EN, no,96,135,3734.244,3735.324
0.11655284,0.35888338,f1219_0_laughter,laughter,f1219, female,35, Ecuador, ES, no,12,9,3735.324,3736.404
0.90052366,0.2051279,f2092_0_sigh,sigh,f2092, female,26, Brazil, PT, no,130,7,3736.404,3737.484
0.678896,0.29131904,f3059_0_sneeze,sneeze,f3059, female,35, Brazil, PT, no,94,39,3737.484,3738.564
0.59588087,0.106635764,f2916_0_sniff,sniff,f2916, female,20, United States of America, EN, no,54,12,3738.564,3739.644
0.35583812,0.57162595,f0910_0_laughter,laughter,f0910, female,24, United States of America, EN, no,30,86,3739.644,3740.724
0.62063706,0.24838898,m0156_0_sigh,sigh,m0156, male,36, India, TA, no,68,34,3740.724,3741.804
0.5713483,0.9821691,f2694_0_cough,cough,f2694, female,41, India, TA, no,80,143,3741.804,3742.884
0.5481497,0.7962769,m0573_2_cough,cough,m0573, male,31, United States of America, EN, no,67,118,3742.884,3743.964
0.43734777,0.40432864,m2013_0_sneeze,sneeze,m2013, male,28, United States of America, EN, no,33,41,3743.964,3745.044
0.6731501,0.21274899,f1643_0_sniff,sniff,f1643, female,21, United States of America, EN, no,86,28,3745.044,3746.124
0.5146372,0.80897504,m2271_0_cough,cough,m2271, male,25, India, TA, no,60,120,3746.124,3747.204
0.5475657,0.20705946,m2203_0_sniff,sniff,m2203, male,28, United States of America, EN, no,40,22,3747.204,3748.284
0.57955897,0.94789314,f1631_0_cough,cough,f1631, female,46, United Kingdom, EN, no,86,139,3748.284,3749.364
0.4236694,0.74277484,m3133_0_cough,cough,m3133, male,46, United States of America, EN, no,29,107,3749.364,3750.444
0.37760037,0.7272462,m1784_0_cough,cough,m1784, male,21, United States of America, EN, no,21,107,3750.444,3751.524
0.9754733,0.28978625,f1454_0_sigh,sigh,f1454, female,31, United States of America, EN, no,141,36,3751.524,3752.604
0.61590147,0.19789575,f1313_0_sniff,sniff,f1313, female,34, United States of America, EN, no,66,27,3752.604,3753.684
0.7224578,0.22520423,m2046_0_sneeze,sneeze,m2046, male,35, United States of America, EN, no,97,31,3753.684,3754.764
0.23823808,0.5397563,m1053_0_laughter,laughter,m1053, male,31, United States of America, EN, no,22,87,3754.764,3755.844
0.41040707,0.5928096,m2721_0_cough,cough,m2721, male,20, United States of America, EN, no,39,90,3755.844,3756.924
0.5715983,0.0332328,m2753_0_sniff,sniff,m2753, male,48, Venezuela, ES, no,36,2,3756.924,3758.004
0.32989144,0.85444134,m0196_0_cough,cough,m0196, male,36, India, EN, no,1,137,3758.004,3759.084
0.74585676,0.44068006,m1046_0_laughter,laughter,m1046, male,25, India, MR, no,104,66,3759.084,3760.164
0.541686,0.99442,f1361_0_cough,cough,f1361, female,32, India, TE, no,66,143,3760.164,3761.244
0.9010769,0.2670275,m1655_0_sigh,sigh,m1655, male,35, United States of America, EN, no,127,32,3761.244,3762.324
0.75341547,0.10221906,m1999_0_sniff,sniff,m1999, male,23, Italy, SQ, no,122,3,3762.324,3763.404
0.507481,0.52005124,f0742_0_sneeze,sneeze,f0742, female,35, United States of America, EN, no,50,80,3763.404,3764.484
0.703263,0.20348267,m0864_0_throatclearing,throatclearing,m0864, male,20, Brazil, PT, no,95,28,3764.484,3765.564
0.6494358,0.28225982,f1242_0_sneeze,sneeze,f1242, female,39, United States of America, EN, no,79,37,3765.564,3766.644
0.8797996,0.235666,f0435_0_sigh,sigh,f0435, female,51, United States of America, EN, no,123,23,3766.644,3767.724
0.20845935,0.5082619,m2536_1_laughter,laughter,m2536, male,31, United States of America, EN, no,23,69,3767.724,3768.804
0.45429862,0.29519737,f1051_0_laughter,laughter,f1051, female,37, United States of America, EN, no,26,27,3768.804,3769.884
0.67042565,0.13882014,f1954_1_sniff,sniff,f1954, female,28, United States of America, EN, no,85,17,3769.884,3770.964
0.83278185,0.27946532,m0634_0_sigh,sigh,m0634, male,25, Brazil, PT, yes,114,38,3770.964,3772.044
0.7353296,0.8183315,f0822_0_throatclearing,throatclearing,f0822, female,21, Italy, IT, no,119,139,3772.044,3773.124
0.5491217,0.48328757,f1217_0_sneeze,sneeze,f1217, female,20, Israel, IT, no,61,69,3773.124,3773.772
0.67588407,0.28103447,f1957_2_sneeze,sneeze,f1957, female,37, United States of America, EN, no,92,37,3773.772,3774.852
0.59715813,0.72118515,m2126_0_throatclearing,throatclearing,m2126, male,42, United States of America, EN, no,79,108,3774.852,3775.932
0.6981476,0.65592617,m0897_0_throatclearing,throatclearing,m0897, male,21, India, TA, no,105,98,3775.932,3777.012
0.3876856,0.8857411,m0559_0_cough,cough,m0559, male,22, United States of America, EN, no,11,141,3777.012,3778.092
0.612855,0.30281633,m1708_0_sneeze,sneeze,m1708, male,39, United States of America, EN, no,66,38,3778.092,3779.172
0.63445306,0.15308,m1669_0_sniff,sniff,m1669, male,29, Brazil, PT, no,75,20,3779.172,3780.252
0.3549399,0.82637984,m0009_0_cough,cough,m0009, male,26, Spain, ES, yes,6,129,3780.252,3781.332
0.4063888,0.7590666,m2568_0_cough,cough,m2568, male,43, Canada, EN, no,25,111,3781.332,3782.412
0.61203045,0.93888,f1128_0_cough,cough,f1128, female,30, United States of America, EN, no,103,140,3782.412,3783.492
0.7089197,0.12921278,f0748_0_sniff,sniff,f0748, female,53, United States of America, ES, no,98,14,3783.492,3784.572
0.62091094,0.31412748,m2737_0_sneeze,sneeze,m2737, male,21, United States of America, EN, no,68,40,3784.572,3785.652
0.7654831,0.45899364,f1301_0_sigh,sigh,f1301, female,19, United States of America, EN, no,109,71,3785.652,3786.732
0.64885175,0.30859157,m3262_0_sneeze,sneeze,m3262, male,31, United States of America, EN, no,79,41,3786.732,3787.812
0.62620705,0.67964,m2328_0_throatclearing,throatclearing,m2328, male,29, United States of America, EN, yes,85,101,3787.812,3788.892
0.0605933,0.35679698,f1618_0_laughter,laughter,f1618, female,33, United States of America, EN, no,1,7,3788.892,3789.972
0.5262429,0.41072634,m2762_0_sneeze,sneeze,m2762, male,34, India, HI, no,54,52,3789.972,3791.052
0.08655559,0.41954076,f2818_0_laughter,laughter,f2818, female,21, Italy, EN, no,6,42,3791.052,3792.132
0.6261372,0.3429328,f2228_0_sneeze,sneeze,f2228, female,49, United States of America, EN, no,74,46,3792.132,3793.212
0.9071195,0.36685544,m0603_0_sigh,sigh,m0603, male,24, United States of America, EN, no,131,60,3793.212,3794.292
0.8388436,0.39669585,m1891_0_sigh,sigh,m1891, male,35, United States of America, EN, no,118,61,3794.292,3795.372
0.54101366,0.35999772,m2735_0_throatclearing,throatclearing,m2735, male,27, Italy, IT, no,49,39,3795.372,3796.452
0.49110976,0.4431923,m1079_0_sneeze,sneeze,m1079, male,44, United States of America, EN, no,47,58,3796.452,3797.172
0.48021638,0.8134738,m0240_0_cough,cough,m0240, male,34, United States of America, EN, no,48,120,3797.172,3798.216
0.6102803,0.04990459,m2485_0_sniff,sniff,m2485, male,18, Brazil, PT, no,62,5,3798.216,3799.296
0.6182029,0.52736884,o2139_0_sneeze,sneeze,o2139, other,35, United States of America, EN, no,78,79,3799.296,3800.376
0.6094969,0.51919144,m0579_0_sneeze,sneeze,m0579, male,29, United States of America, EN, no,76,77,3800.376,3801.312
0.12676717,0.39391127,f1450_0_laughter,laughter,f1450, female,38, United States of America, EN, no,13,30,3801.312,3802.392
0.78389806,0.45953774,f2934_0_sigh,sigh,f2934, female,32, Brazil, PT, no,113,74,3802.392,3803.472
0.62304056,0.0940223,f2060_0_sniff,sniff,f2060, female,31, United States of America, EN, no,68,12,3803.472,3804.552
0.68045163,0.037876952,m3297_0_sniff,sniff,m3297, male,18, Italy, IT, no,92,5,3804.552,3805.632
0.49984688,0.9608975,f2012_0_cough,cough,f2012, female,45, Brazil, PT, no,46,140,3805.632,3806.712
0.18557893,0.5077176,m3306_0_laughter,laughter,m3306, male,32, United States of America, EN, no,20,73,3806.712,3807.792
0.6091464,0.7011649,m1986_0_throatclearing,throatclearing,m1986, male,37, India, HI, no,82,104,3807.792,3808.872
0.8309409,0.7261718,m3037_0_throatclearing,throatclearing,m3037, male,24, United States of America, EN, no,135,119,3808.872,3809.952
0.61021876,0.088490516,m0762_0_sniff,sniff,m0762, male,45, United States of America, EN, no,61,11,3809.952,3811.032
0.52096903,0.95833457,f3350_0_cough,cough,f3350, female,45, United States of America, EN, no,54,140,3811.032,3812.112
0.14008074,0.51071435,m3313_0_laughter,laughter,m3313, male,27, Spain, ES, no,14,74,3812.112,3813.192
0.78582,0.4992063,f1463_0_sigh,sigh,f1463, female,35, United Kingdom, FR, no,120,87,3813.192,3814.02
0.78891087,0.15364566,f2530_0_sniff,sniff,f2530, female,32, United States of America, EN, no,124,6,3814.02,3815.1
0.47709504,0.79516196,m1102_0_cough,cough,m1102, male,43, United States of America, EN, no,47,116,3815.1,3816.18
0.5825216,0.027725972,m1170_0_sniff,sniff,m1170, male,32, United States of America, EN, no,43,1,3816.18,3817.26
0.63582426,0.3749749,f0099_0_sneeze,sneeze,f0099, female,36, Phillipines, EN, no,79,52,3817.26,3818.34
0.6459147,0.07050333,f0387_0_sniff,sniff,f0387, female,27, United States of America, EN, no,79,9,3818.34,3819.42
0.6211211,0.7995815,f2542_0_cough,cough,f2542, female,43, India, EN, no,87,117,3819.42,3820.5
0.031353172,0.40616807,f3159_0_laughter,laughter,f3159, female,32, India, HI, no,1,34,3820.5,3821.58
0.6094408,0.30615574,f0066_0_sneeze,sneeze,f0066, female,39, United States of America, EN, no,64,39,3821.58,3822.588
0.945701,0.20397161,f0360_0_sigh,sigh,f0360, female,19, Canada, EN, no,140,2,3822.588,3823.668
0.47801802,0.44526008,m0972_0_sneeze,sneeze,m0972, male,34, Brazil, PT, no,44,58,3823.668,3824.64
0.6791699,0.82738906,f3206_0_throatclearing,throatclearing,f3206, female,77, United States of America, EN, no,111,134,3824.64,3825.72
0.5929169,0.7347538,m1975_0_throatclearing,throatclearing,m1975, male,24, Canada, EN, yes,78,111,3825.72,3826.8
0.93197906,0.32493654,m0161_0_sigh,sigh,m0161, male,24, United States of America, EN, no,132,48,3826.8,3827.88
0.5926642,0.060393203,f0927_0_sniff,sniff,f0927, female,29, United States of America, EN, no,51,6,3827.88,3828.96
0.5505339,0.4955002,f2746_0_sneeze,sneeze,f2746, female,52, United States of America, EN, no,61,72,3828.96,3830.04
0.61056936,0.81347513,f3246_0_sneeze,sneeze,f3246, female,25, United States of America, EN, no,84,119,3830.04,3831.12
0.55731773,0.73243934,m3157_0_throatclearing,throatclearing,m3157, male,70, United States of America, EN, no,66,108,3831.12,3832.2
0.3015035,0.56715804,m0965_1_laughter,laughter,m0965, male,30, India, ML, no,24,92,3832.2,3833.28
0.53519034,0.56816816,f3213_0_sneeze,sneeze,f3213, female,27, United States of America, EN, no,57,85,3833.28,3834.36
0.41658968,0.706088,m0921_0_cough,cough,m0921, male,25, United States of America, EN, no,29,102,3834.36,3835.44
0.6258427,0.37926894,f3111_0_throatclearing,throatclearing,f3111, female,29, United States of America, EN, no,76,52,3835.44,3836.52
0.76618975,0.8274978,f2497_0_throatclearing,throatclearing,f2497, female,38, India, MR, no,124,141,3836.52,3837.6
0.036290213,0.5071488,m0048_0_laughter,laughter,m0048, male,21, India, HI, no,0,73,3837.6,3838.68
0.40156147,0.5020191,m1815_0_throatclearing,throatclearing,m1815, male,31, United States of America, EN, no,36,74,3838.68,3839.76
0.47062922,0.9891599,f0234_0_cough,cough,f0234, female,28, United States of America, EN, no,29,143,3839.76,3840.84
0.52443,0.055584505,f1454_0_sniff,sniff,f1454, female,31, United States of America, EN, no,15,0,3840.84,3841.92
0.5157063,0.8978735,f3291_0_cough,cough,f3291, female,23, United States of America, EN, no,54,129,3841.92,3843.0
0.19184743,0.3800216,f0217_0_laughter,laughter,f0217, female,37, Germany, DE, no,23,25,3843.0,3844.08
0.83544403,0.7091969,m3320_0_throatclearing,throatclearing,m3320, male,36, United States of America, FR, no,135,114,3844.08,3845.16
0.50013727,0.82494235,m1593_0_cough,cough,m1593, male,21, United States of America, EN, no,54,122,3845.16,3846.24
0.7985096,0.48262757,f2738_0_sigh,sigh,f2738, female,39, United States of America, EN, no,120,83,3846.24,3847.32
0.6774591,0.47395602,f0716_0_sniff,sniff,f0716, female,25, United States of America, EN, no,92,69,3847.32,3848.4
0.12571302,0.5147985,m2541_0_laughter,laughter,m2541, male,31, United States of America, EN, no,12,79,3848.4,3849.48
0.5668927,0.85889995,f1176_0_cough,cough,f1176, female,25, United States of America, EN, no,71,124,3849.48,3850.56
0.60665584,0.04144047,f1104_0_sniff,sniff,f1104, female,32, United States of America, EN, no,60,3,3850.56,3851.64
0.8716613,0.36072758,m2539_0_sigh,sigh,m2539, male,28, India, ML, no,121,54,3851.64,3852.72
0.043882836,0.4636392,m2554_0_laughter,laughter,m2554, male,30, Canada, EN, no,1,54,3852.72,3853.8
0.40203172,0.8970044,m2536_0_cough,cough,m2536, male,31, United States of America, EN, no,16,140,3853.8,3854.88
0.5379949,0.17374401,f0979_0_sniff,sniff,f0979, female,24, United Kingdom, EN, no,32,16,3854.88,3855.96
0.92848736,0.36213762,m0481_0_sigh,sigh,m0481, male,29, Italy, IT, no,135,59,3855.96,3857.04
0.17850043,0.4766192,m0215_0_laughter,laughter,m0215, male,28, United Kingdom, EN, no,21,55,3857.04,3858.12
0.49285862,0.4915323,f1008_0_sneeze,sneeze,f1008, female,22, United States of America, EN, no,45,70,3858.12,3859.2
0.9370164,0.20932344,f0680_0_sigh,sigh,f0680, female,33, United States of America, ZH, no,137,6,3859.2,3860.28
0.4159524,0.5924909,f2556_0_laughter,laughter,f2556, female,26, India, TA, no,40,89,3860.28,3861.36
0.9507998,0.30365527,f2738_1_sigh,sigh,f2738, female,39, United States of America, EN, no,135,40,3861.36,3862.44
0.7995225,0.334399,m1382_0_sigh,sigh,m1382, male,34, Brazil, PT, no,111,46,3862.44,3863.52
0.0077008675,0.5387206,m2709_0_laughter,laughter,m2709, male,51, India, GU, no,0,92,3863.52,3864.6
0.6831018,0.29627198,m0042_0_sneeze,sneeze,m0042, male,31, Brazil, PT, no,94,40,3864.6,3865.68
0.8641852,0.43283066,f3246_0_sigh,sigh,f3246, female,25, United States of America, EN, no,129,75,3865.68,3866.76
0.5943375,0.142287,f0689_0_sniff,sniff,f0689, female,32, United States of America, EN, no,53,18,3866.76,3867.84
0.6780231,0.28601474,m1542_0_sneeze,sneeze,m1542, male,29, India, EN, no,93,39,3867.84,3868.92
0.90074146,0.19112843,m3047_0_sigh,sigh,m3047, male,32, Brazil, PT, no,131,4,3868.92,3870.0
0.74827725,0.7910946,f0942_0_throatclearing,throatclearing,f0942, female,41, United States of America, EN, no,120,130,3870.0,3871.08
0.8207689,0.67590094,m2231_0_throatclearing,throatclearing,m2231, male,33, United States of America, EN, no,131,102,3871.08,3872.16
0.4584199,0.83047223,m0498_0_cough,cough,m0498, male,23, United Kingdom, BN, no,40,123,3872.16,3873.24
0.5203002,0.45312765,m0904_0_throatclearing,throatclearing,m0904, male,20, United States of America, EN, no,53,61,3873.24,3874.32
0.5183029,0.7013637,m3028_0_sneeze,sneeze,m3028, male,20, United Kingdom, EN, no,57,102,3874.32,3875.4
0.06634651,0.40334517,f0597_3_laughter,laughter,f0597, female,56, United States of America, EN, no,4,34,3875.4,3876.48
0.62319297,0.095207945,m2528_0_sneeze,sneeze,m2528, male,30, India, TA, no,69,12,3876.48,3877.56
0.8037696,0.46385333,f1825_0_sigh,sigh,f1825, female,30, United States of America, EN, no,119,78,3877.56,3878.64
0.7135173,0.02461867,f2948_0_sniff,sniff,f2948, female,38, United States of America, EN, no,110,2,3878.64,3879.72
0.5635944,0.56211454,m2923_0_sneeze,sneeze,m2923, male,36, United States of America, EN, no,63,84,3879.72,3880.8
0.054588772,0.5353619,m2140_0_laughter,laughter,m2140, male,45, United States of America, EN, no,3,91,3880.8,3881.88
0.5188176,0.42143354,m3082_0_sneeze,sneeze,m3082, male,20, Brazil, PT, no,52,54,3881.88,3882.96
0.80952436,0.73223233,m2046_0_throatclearing,throatclearing,m2046, male,35, United States of America, EN, no,129,119,3882.96,3884.04
0.09189358,0.39414427,f0616_0_laughter,laughter,f0616, female,35, United States of America, EN, no,8,29,3884.04,3885.12
0.62913954,0.5310332,m2976_0_sneeze,sneeze,m2976, male,18, Ireland, EN, no,82,80,3885.12,3886.2
0.954462,0.3785748,m2773_0_sigh,sigh,m2773, male,21, Italy, IT, no,142,68,3886.2,3887.28
0.40428582,0.46192706,m2582_0_sneeze,sneeze,m2582, male,25, India, TA, no,31,54,3887.28,3888.36
0.61139226,0.20639765,m1858_0_sniff,sniff,m1858, male,39, United States of America, ES, no,64,28,3888.36,3889.44
0.58535135,0.09066162,m0025_0_sniff,sniff,m0025, male,33, United States of America, EN, no,46,11,3889.44,3890.52
0.5258435,0.65463567,m1233_0_sneeze,sneeze,m1233, male,30, United States of America, EN, no,56,96,3890.52,3891.6
0.45850098,0.46829525,m0733_0_sneeze,sneeze,m0733, male,53, United States of America, EN, no,41,65,3891.6,3892.68
0.55037814,0.2408897,m2692_0_sniff,sniff,m2692, male,26, Italy, AR, no,46,29,3892.68,3893.76
0.6916963,0.08068196,m1637_0_sniff,sniff,m1637, male,24, United States of America, EN, no,95,10,3893.76,3894.84
0.47218052,0.43069324,f1786_0_sneeze,sneeze,f1786, female,49, United States of America, EN, no,42,53,3894.84,3895.92
0.5664601,0.42602915,f0286_0_sneeze,sneeze,f0286, female,32, United States of America, TE, no,63,56,3895.92,3897.0
0.6062846,0.2209427,m0575_0_sniff,sniff,m0575, male,18, United States of America, EN, no,61,30,3897.0,3898.08
